hours-per-week,capital-loss,capital-gain,sex,race,relationship,occupation,marital-status,education-num,education,fnlwgt,workclass,age,income
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,109275,Private,48,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,4,7th-8th,408328,Private,32,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,186338,Private,51,>50K
14,0,0,Male,White,Own-child,Other-service,Never-married,10,Some-college,251579,Private,19,<=50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,9,HS-grad,76612,Private,47,<=50K
60,0,0,Male,White,Own-child,Transport-moving,Never-married,13,Bachelors,22546,Private,25,<=50K
40,0,0,Male,Black,Husband,Protective-serv,Married-civ-spouse,10,Some-college,53684,Private,72,<=50K
40,0,0,Male,White,Not-in-family,Craft-repair,Divorced,7,11th,183627,Private,29,<=50K
40,0,0,Female,White,Own-child,Adm-clerical,Never-married,9,HS-grad,73203,Private,22,<=50K
30,0,0,Male,White,Husband,Sales,Married-civ-spouse,10,Some-college,145697,Self-emp-inc,45,<=50K
40,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,10,Some-college,326156,Private,52,>50K
48,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,14,Masters,201127,Private,53,>50K
48,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,9,HS-grad,250791,Private,36,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,328216,Private,46,>50K
20,0,0,Female,White,Own-child,Sales,Never-married,9,HS-grad,400443,Private,20,<=50K
10,0,0,Male,Black,Unmarried,Other-service,Widowed,3,5th-6th,95985,Private,75,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,127651,Local-gov,32,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,250679,Private,28,<=50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,14,Masters,103950,Private,53,<=50K
35,0,0,Female,White,Own-child,Sales,Never-married,7,11th,200199,Private,17,<=50K
38,0,0,Female,White,Unmarried,Adm-clerical,Divorced,11,Assoc-voc,295791,State-gov,46,<=50K
30,0,0,Female,White,Not-in-family,Prof-specialty,Separated,12,Assoc-acdm,191841,Private,39,<=50K
40,0,0,Male,White,Unmarried,Craft-repair,Divorced,10,Some-college,82622,Private,38,<=50K
60,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,160728,Private,36,<=50K
21,0,0,Female,Black,Not-in-family,Prof-specialty,Never-married,13,Bachelors,109849,Local-gov,63,<=50K
35,0,0,Female,White,Unmarried,Adm-clerical,Never-married,9,HS-grad,371299,Private,49,<=50K
45,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,29702,Private,38,>50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,338740,Private,40,<=50K
45,1741,0,Male,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,314525,Federal-gov,24,<=50K
50,0,0,Male,White,Husband,Tech-support,Married-civ-spouse,10,Some-college,173005,Private,30,>50K
40,0,0,Male,Black,Husband,Transport-moving,Married-civ-spouse,10,Some-college,286750,Private,44,<=50K
24,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,163985,Private,40,<=50K
40,1876,0,Female,White,Not-in-family,Prof-specialty,Divorced,14,Masters,44121,Private,42,<=50K
35,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,11,Assoc-voc,103794,Self-emp-not-inc,52,<=50K
40,0,0,Male,Black,Husband,Craft-repair,Married-civ-spouse,10,Some-college,310632,Private,42,>50K
52,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,153976,Private,39,>50K
45,0,0,Male,White,Unmarried,Prof-specialty,Divorced,10,Some-college,174575,Private,43,<=50K
40,0,10566,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,82388,Self-emp-not-inc,62,<=50K
55,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,746786,Private,39,>50K
20,0,0,Female,White,Wife,Transport-moving,Married-civ-spouse,9,HS-grad,308296,Private,41,<=50K
40,1977,0,Female,White,Wife,Prof-specialty,Married-civ-spouse,14,Masters,101825,Private,49,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,7,11th,109009,Private,25,<=50K
40,2002,0,Male,White,Husband,Transport-moving,Married-civ-spouse,7,11th,413363,Private,48,<=50K
40,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,13,Bachelors,296326,State-gov,44,<=50K
56,0,4650,Male,White,Not-in-family,Handlers-cleaners,Divorced,5,9th,208358,Private,36,<=50K
38,0,0,Female,White,Not-in-family,Adm-clerical,Separated,10,Some-college,86399,Private,41,<=50K
50,0,0,Female,White,Not-in-family,Exec-managerial,Never-married,13,Bachelors,215251,Private,24,<=50K
60,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,9,HS-grad,124470,Self-emp-not-inc,67,<=50K
38,0,0,Male,White,Own-child,Adm-clerical,Never-married,13,Bachelors,228649,Private,24,<=50K
60,0,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,386397,Self-emp-not-inc,50,<=50K
35,0,0,Male,White,Not-in-family,Sales,Divorced,14,Masters,96798,Private,48,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,6,10th,550848,State-gov,64,>50K
37,0,0,Male,Black,Not-in-family,Other-service,Divorced,5,9th,68505,Private,49,<=50K
52,0,0,Male,Black,Own-child,Other-service,Never-married,9,HS-grad,122215,Private,20,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Separated,9,HS-grad,159442,Private,30,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,192390,Private,52,>50K
25,0,0,Male,White,Own-child,Protective-serv,Never-married,10,Some-college,191324,Private,22,<=50K
15,0,0,Male,White,Own-child,Adm-clerical,Never-married,10,Some-college,73009,State-gov,19,<=50K
55,0,0,Male,White,Other-relative,Craft-repair,Divorced,9,HS-grad,177858,Private,52,>50K
40,0,0,Female,Asian-Pac-Islander,Own-child,Tech-support,Married-spouse-absent,13,Bachelors,163003,Private,42,<=50K
36,0,0,Female,White,Not-in-family,Exec-managerial,Separated,9,HS-grad,95551,Private,35,<=50K
50,0,0,Female,White,Unmarried,Adm-clerical,Never-married,10,Some-college,125298,Private,27,<=50K
38,0,0,Female,Black,Not-in-family,Other-service,Never-married,9,HS-grad,198186,State-gov,54,<=50K
40,1628,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,295949,Private,37,<=50K
35,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,6,10th,182668,Private,37,<=50K
30,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,4,7th-8th,124905,Private,28,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,171635,Private,63,<=50K
42,0,0,Male,White,Own-child,Machine-op-inspct,Never-married,9,HS-grad,376240,Private,19,<=50K
40,0,0,Female,White,Own-child,Sales,Never-married,13,Bachelors,157391,Private,28,<=50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,15,Prof-school,178134,Private,44,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,207201,Private,31,>50K
50,0,0,Female,White,Not-in-family,Priv-house-serv,Divorced,9,HS-grad,102103,Private,64,<=50K
40,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,9,HS-grad,92036,Private,40,>50K
50,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,12,Assoc-acdm,236426,Local-gov,59,<=50K
40,0,0,Female,White,Own-child,Adm-clerical,Never-married,10,Some-college,400966,Private,22,<=50K
44,0,0,Female,White,Not-in-family,Sales,Never-married,10,Some-college,404573,Private,40,<=50K
15,0,0,Female,White,Own-child,Adm-clerical,Never-married,10,Some-college,145917,Private,20,<=50K
40,0,0,Male,White,Own-child,Protective-serv,Never-married,9,HS-grad,190226,Local-gov,35,<=50K
48,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,356555,Private,28,<=50K
40,0,0,Male,White,Own-child,Machine-op-inspct,Divorced,9,HS-grad,66473,Private,28,<=50K
60,0,0,Male,White,Not-in-family,Sales,Never-married,12,Assoc-acdm,163039,Self-emp-inc,25,<=50K
40,0,0,Female,White,Unmarried,Adm-clerical,Divorced,9,HS-grad,89559,Private,37,<=50K
38,0,0,Female,White,Own-child,Sales,Divorced,11,Assoc-voc,163303,Private,31,<=50K
40,0,0,Female,White,Other-relative,Adm-clerical,Never-married,9,HS-grad,192712,Private,41,<=50K
40,0,0,Male,White,Husband,Tech-support,Married-civ-spouse,6,10th,381153,Private,31,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,222434,Private,44,<=50K
47,0,0,Male,Black,Not-in-family,Exec-managerial,Never-married,10,Some-college,34706,Private,20,<=50K
50,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,10,Some-college,47857,Self-emp-not-inc,57,<=50K
12,0,0,Female,White,Not-in-family,Other-service,Divorced,9,HS-grad,195216,Private,26,<=50K
40,0,0,Male,White,Not-in-family,Protective-serv,Never-married,9,HS-grad,329426,Local-gov,29,<=50K
40,1977,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,9,HS-grad,183612,Private,36,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,11,Assoc-voc,184105,Private,40,>50K
70,0,0,Male,White,Not-in-family,Craft-repair,Never-married,10,Some-college,61777,Private,21,<=50K
48,0,0,Male,White,Unmarried,Prof-specialty,Separated,15,Prof-school,320194,Self-emp-not-inc,34,>50K
15,0,0,Female,White,Own-child,Exec-managerial,Never-married,13,Bachelors,199444,Private,24,<=50K
40,0,0,Female,White,Not-in-family,Other-service,Divorced,6,10th,312588,Private,28,<=50K
50,0,0,Male,White,Own-child,Transport-moving,Separated,9,HS-grad,168675,Private,35,<=50K
40,0,0,Male,White,Not-in-family,Craft-repair,Divorced,9,HS-grad,87556,Private,35,<=50K
40,0,0,Female,White,Not-in-family,Exec-managerial,Never-married,13,Bachelors,220421,State-gov,38,<=50K
40,0,0,Female,Black,Unmarried,Adm-clerical,Divorced,9,HS-grad,404599,Federal-gov,44,<=50K
40,0,0,Female,White,Not-in-family,Other-service,Divorced,9,HS-grad,109973,Local-gov,57,<=50K
40,0,0,Female,White,Own-child,Sales,Never-married,10,Some-college,246652,Private,19,<=50K
48,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,11,Assoc-voc,57423,Private,29,<=50K
40,0,0,Male,Black,Other-relative,Machine-op-inspct,Never-married,9,HS-grad,291248,Private,23,<=50K
40,0,0,Female,White,Unmarried,Other-service,Widowed,9,HS-grad,163708,Private,50,<=50K
20,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,240358,Self-emp-not-inc,51,<=50K
40,0,0,Male,Amer-Indian-Eskimo,Not-in-family,Craft-repair,Divorced,11,Assoc-voc,25955,Private,28,<=50K
60,0,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,101593,Private,44,<=50K
40,0,0,Male,Black,Not-in-family,Prof-specialty,Never-married,13,Bachelors,227890,Self-emp-not-inc,29,<=50K
45,0,0,Male,White,Not-in-family,Transport-moving,Divorced,9,HS-grad,225053,Private,31,<=50K
45,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,13,Bachelors,228472,Private,27,>50K
45,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,245378,Private,34,<=50K
40,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,10,Some-college,35032,Private,27,>50K
40,0,0,Female,Black,Unmarried,Adm-clerical,Never-married,11,Assoc-voc,258849,Private,31,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,12,Assoc-acdm,190115,Private,46,>50K
40,0,0,Female,Asian-Pac-Islander,Own-child,Adm-clerical,Never-married,10,Some-college,63910,Private,39,<=50K
55,0,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,510072,Private,40,>50K
40,0,0,Male,White,Own-child,Sales,Divorced,7,11th,210867,Private,28,<=50K
40,0,0,Female,White,Own-child,Sales,Never-married,9,HS-grad,263024,Private,18,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Divorced,9,HS-grad,306785,Private,51,<=50K
50,0,0,Male,White,Not-in-family,Sales,Divorced,9,HS-grad,104333,Self-emp-inc,58,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,340734,Private,66,<=50K
60,0,0,Female,White,Not-in-family,Handlers-cleaners,Divorced,7,11th,241765,Private,38,<=50K
40,0,0,Male,White,Own-child,Exec-managerial,Never-married,12,Assoc-acdm,111058,Private,25,<=50K
22,0,0,Female,White,Unmarried,Other-service,Never-married,9,HS-grad,104662,Private,25,<=50K
40,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,7,11th,313986,Private,90,<=50K
40,0,0,Female,White,Unmarried,Adm-clerical,Divorced,10,Some-college,52037,Local-gov,41,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,9,HS-grad,254221,Private,33,<=50K
45,1887,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,152909,Private,35,>50K
20,0,0,Female,Black,Own-child,Craft-repair,Never-married,9,HS-grad,211785,Self-emp-not-inc,39,<=50K
60,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,160362,Private,59,<=50K
16,1719,0,Male,White,Own-child,Tech-support,Never-married,10,Some-college,387215,Private,19,<=50K
38,0,4064,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,187046,Private,39,<=50K
40,0,0,Female,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,169631,Private,27,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,4,7th-8th,202956,Private,52,<=50K
24,0,0,Female,White,Own-child,Other-service,Divorced,9,HS-grad,80467,Self-emp-not-inc,59,<=50K
40,0,0,Female,White,Unmarried,Craft-repair,Divorced,10,Some-college,407672,Private,28,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,347491,Private,36,>50K
60,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,146161,Private,34,>50K
40,0,0,Male,White,Own-child,Adm-clerical,Never-married,10,Some-college,449432,Private,23,<=50K
84,2258,0,Male,White,Not-in-family,Craft-repair,Divorced,9,HS-grad,288825,Private,33,<=50K
52,0,0,Male,White,Own-child,Prof-specialty,Never-married,14,Masters,134813,Local-gov,27,<=50K
40,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,190401,Local-gov,31,<=50K
36,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,6,10th,260617,Private,21,<=50K
54,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,45604,Private,31,<=50K
40,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,9,HS-grad,67841,Private,59,>50K
48,1902,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,244522,Local-gov,40,>50K
40,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,7,11th,430471,Private,19,<=50K
50,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,194698,Private,47,<=50K
40,0,0,Male,White,Unmarried,Craft-repair,Never-married,13,Bachelors,94235,Private,34,<=50K
78,0,0,Male,White,Husband,Other-service,Married-civ-spouse,9,HS-grad,188330,Private,57,<=50K
40,0,0,Male,Black,Husband,Transport-moving,Married-civ-spouse,5,9th,146181,Local-gov,51,<=50K
20,0,0,Male,White,Not-in-family,Handlers-cleaners,Never-married,10,Some-college,177125,Private,21,<=50K
50,0,0,Male,White,Husband,Sales,Married-civ-spouse,10,Some-college,68330,Self-emp-inc,30,<=50K
45,0,0,Male,White,Not-in-family,Handlers-cleaners,Divorced,10,Some-college,95636,Private,46,<=50K
45,0,0,Female,White,Not-in-family,Sales,Never-married,13,Bachelors,238329,Private,40,<=50K
50,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,9,HS-grad,186294,Private,25,<=50K
45,0,0,Male,White,Not-in-family,Transport-moving,Divorced,10,Some-college,188786,Private,43,<=50K
40,0,0,Female,Amer-Indian-Eskimo,Unmarried,Protective-serv,Divorced,10,Some-college,31352,State-gov,38,>50K
30,0,0,Female,White,Not-in-family,Other-service,Never-married,11,Assoc-voc,197613,Private,22,<=50K
40,0,1055,Female,White,Not-in-family,Adm-clerical,Never-married,13,Bachelors,161942,Local-gov,33,<=50K
40,0,5178,Male,White,Husband,Prof-specialty,Married-civ-spouse,10,Some-college,275438,Private,34,>50K
20,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,11,Assoc-voc,361721,Private,65,<=50K
15,0,0,Male,White,Own-child,Tech-support,Never-married,9,HS-grad,144968,Private,50,<=50K
48,0,6849,Male,White,Not-in-family,Sales,Never-married,13,Bachelors,190539,Private,29,<=50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,178037,Private,25,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Divorced,10,Some-college,306985,Private,54,<=50K
40,0,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,9,HS-grad,87928,Private,49,>50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,10,Some-college,242619,Private,44,<=50K
40,0,0,Female,White,Own-child,Other-service,Divorced,5,9th,154165,Private,24,<=50K
38,0,0,Male,White,Not-in-family,Sales,Never-married,13,Bachelors,511331,Private,25,<=50K
20,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,221026,Local-gov,65,<=50K
45,0,0,Male,Black,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,222182,Self-emp-not-inc,56,<=50K
60,0,15024,Male,White,Husband,Prof-specialty,Married-civ-spouse,15,Prof-school,126569,Self-emp-not-inc,39,>50K
40,0,0,Female,White,Own-child,Prof-specialty,Never-married,13,Bachelors,202344,Private,23,<=50K
20,0,0,Female,White,Not-in-family,Other-service,Never-married,10,Some-college,190423,Private,20,<=50K
50,1887,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,221947,Private,41,>50K
50,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,10,Some-college,37997,Self-emp-inc,40,<=50K
50,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,147098,Private,55,>50K
48,0,0,Female,White,Unmarried,Adm-clerical,Divorced,9,HS-grad,278253,Private,38,<=50K
40,0,0,Female,Black,Unmarried,Adm-clerical,Never-married,9,HS-grad,195411,Private,23,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,76196,Private,44,<=50K
40,1887,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,120131,Private,45,>50K
40,0,0,Male,White,Own-child,Other-service,Never-married,9,HS-grad,205903,Private,29,<=50K
40,0,0,Male,White,Husband,Protective-serv,Married-civ-spouse,9,HS-grad,125405,State-gov,43,<=50K
40,0,0,Male,White,Not-in-family,Machine-op-inspct,Divorced,8,12th,219838,Private,30,<=50K
38,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,10,Some-college,19395,State-gov,28,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,223327,Private,31,>50K
40,0,0,Female,White,Unmarried,Craft-repair,Divorced,9,HS-grad,114062,Private,52,<=50K
45,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,177305,Private,38,<=50K
40,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,11,Assoc-voc,117681,Self-emp-not-inc,63,<=50K
35,0,0,Male,White,Own-child,Other-service,Never-married,10,Some-college,237651,Private,21,<=50K
40,0,0,Male,White,Not-in-family,Adm-clerical,Divorced,9,HS-grad,150570,State-gov,33,<=50K
50,0,1506,Female,White,Unmarried,Prof-specialty,Divorced,10,Some-college,106705,State-gov,46,<=50K
60,0,3325,Male,White,Not-in-family,Sales,Never-married,13,Bachelors,175958,Self-emp-inc,47,<=50K
55,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,16,Doctorate,144064,Private,33,>50K
40,0,0,Male,White,Not-in-family,Handlers-cleaners,Divorced,9,HS-grad,152951,Private,28,<=50K
45,0,0,Male,Black,Husband,Sales,Married-civ-spouse,10,Some-college,306666,Private,25,<=50K
40,0,3137,Male,White,Own-child,Craft-repair,Married-civ-spouse,9,HS-grad,195148,Private,37,<=50K
60,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,5,9th,226624,Self-emp-not-inc,31,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,157569,Private,49,<=50K
20,0,0,Male,White,Unmarried,Tech-support,Married-spouse-absent,10,Some-college,22966,State-gov,22,<=50K
20,0,0,Female,White,Wife,Other-service,Married-civ-spouse,11,Assoc-voc,379682,Private,52,>50K
50,0,0,Female,White,Wife,Exec-managerial,Married-civ-spouse,12,Assoc-acdm,446559,Private,29,<=50K
20,0,0,Female,White,Own-child,Other-service,Never-married,7,11th,41794,Private,18,<=50K
